,album_name,track_title,track_n,lyric,line
8140,Speak Now (Deluxe),Sparks Fly,2,Just keep on keeping your eyes on me,34
8141,Speak Now (Deluxe),Sparks Fly,2,It's just wrong enough to make it feel right,35
8142,Speak Now (Deluxe),Sparks Fly,2,And lead me up the staircase,36
8143,Speak Now (Deluxe),Sparks Fly,2,Won't you whisper soft and slow?,37
8144,Speak Now (Deluxe),Sparks Fly,2,"I'm captivated by you, baby, like a firework show",38
8145,Speak Now (Deluxe),Sparks Fly,2,Drop everything now,39
8146,Speak Now (Deluxe),Sparks Fly,2,Meet me in the pouring rain,40
8147,Speak Now (Deluxe),Sparks Fly,2,Kiss me on the sidewalk,41
8148,Speak Now (Deluxe),Sparks Fly,2,Take away the pain,42
8149,Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,43
8150,Speak Now (Deluxe),Sparks Fly,2,"Get me with those green eyes, baby, as the lights go down",44
8151,Speak Now (Deluxe),Sparks Fly,2,Give me something that'll haunt me when you're not around,45
8152,Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,46
8153,Speak Now (Deluxe),Sparks Fly,2,And the sparks fly,47
8154,Speak Now (Deluxe),Sparks Fly,2,"Oh, baby, smile",48
8155,Speak Now (Deluxe),Sparks Fly,2,And the sparks fly,49
8156,Speak Now (Deluxe),Back to December,3,I'm so glad you made time to see me,1
8157,Speak Now (Deluxe),Back to December,3,"How's life? Tell me, how's your family?",2
8158,Speak Now (Deluxe),Back to December,3,I haven't seen them in a while,3
8159,Speak Now (Deluxe),Back to December,3,"You've been good, busier than ever",4
8160,Speak Now (Deluxe),Back to December,3,"We small talk, work and the weather",5
8161,Speak Now (Deluxe),Back to December,3,Your guard is up and I know why,6
8162,Speak Now (Deluxe),Back to December,3,Because the last time you saw me,7
8163,Speak Now (Deluxe),Back to December,3,Is still burned in the back of your mind,8
8164,Speak Now (Deluxe),Back to December,3,"You gave me roses, and I left them there to die",9
8165,Speak Now (Deluxe),Back to December,3,So this is me swallowing my pride,10
8166,Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",11
8167,Speak Now (Deluxe),Back to December,3,And I go back to December all the time,12
8168,Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,13
8169,Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,14
8170,Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and make it alright",15
8171,Speak Now (Deluxe),Back to December,3,I go back to December all the time,16
8172,Speak Now (Deluxe),Back to December,3,"These days, I haven't been sleeping",17
8173,Speak Now (Deluxe),Back to December,3,"Staying up, playing back myself leaving",18
8174,Speak Now (Deluxe),Back to December,3,When your birthday passed and I didn't call,19
8175,Speak Now (Deluxe),Back to December,3,"And I think about summer, all the beautiful times",20
8176,Speak Now (Deluxe),Back to December,3,I watched you laughing from the passenger side and,21
8177,Speak Now (Deluxe),Back to December,3,Realized I loved you in the fall,22
8178,Speak Now (Deluxe),Back to December,3,And then the cold came,23
8179,Speak Now (Deluxe),Back to December,3,The dark days when fear crept into my mind,24
8180,Speak Now (Deluxe),Back to December,3,"You gave me all your love, and all I gave you was goodbye",25
8181,Speak Now (Deluxe),Back to December,3,So this is me swallowing my pride,26
8182,Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",27
8183,Speak Now (Deluxe),Back to December,3,And I go back to December all the time,28
8184,Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,29
8185,Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,30
8186,Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and change my own mind",31
8187,Speak Now (Deluxe),Back to December,3,I go back to December all the time,32
8188,Speak Now (Deluxe),Back to December,3,"I miss your tan skin, your sweet smile",33
8189,Speak Now (Deluxe),Back to December,3,"So good to me, so right",34
8190,Speak Now (Deluxe),Back to December,3,And how you held me in your arms that September night,35
8191,Speak Now (Deluxe),Back to December,3,The first time you ever saw me cry,36
8192,Speak Now (Deluxe),Back to December,3,Maybe this is wishful thinking,37
8193,Speak Now (Deluxe),Back to December,3,Probably mindless dreaming,38
8194,Speak Now (Deluxe),Back to December,3,"But if we loved again, I swear I'd love you right",39
8195,Speak Now (Deluxe),Back to December,3,"I'd go back in time and change it, but I can't",40
8196,Speak Now (Deluxe),Back to December,3,"So if the chain is on your door, I understand",41
8197,Speak Now (Deluxe),Back to December,3,But this is me swallowing my pride,42
8198,Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",43
8199,Speak Now (Deluxe),Back to December,3,And I go back to December,44
8200,Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,45
8201,Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,46
8202,Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and make it alright",47
8203,Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and change my own mind",48
8204,Speak Now (Deluxe),Back to December,3,I go back to December all the time,49
8205,Speak Now (Deluxe),Back to December,3,All the time,50
8206,Speak Now (Deluxe),Speak Now,4,I am not the kind of girl,1
8207,Speak Now (Deluxe),Speak Now,4,Who should be rudely barging in,2
8208,Speak Now (Deluxe),Speak Now,4,On a white veil occasion,3
8209,Speak Now (Deluxe),Speak Now,4,But you are not the kind of boy,4
8210,Speak Now (Deluxe),Speak Now,4,Who should be marrying the wrong girl,5
8211,Speak Now (Deluxe),Speak Now,4,I sneak in and see your friends,6
8212,Speak Now (Deluxe),Speak Now,4,And her snotty little family,7
8213,Speak Now (Deluxe),Speak Now,4,All dressed in pastel,8
8214,Speak Now (Deluxe),Speak Now,4,And she is yelling at a bridesmaid,9
8215,Speak Now (Deluxe),Speak Now,4,Somewhere back inside a room,10
8216,Speak Now (Deluxe),Speak Now,4,Wearing a gown shaped like a pastry,11
8217,Speak Now (Deluxe),Speak Now,4,This is surely not,12
8218,Speak Now (Deluxe),Speak Now,4,What you thought it would be,13
8219,Speak Now (Deluxe),Speak Now,4,I lose myself in a daydream,14
8220,Speak Now (Deluxe),Speak Now,4,Where I stand and say,15
8221,Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",16
8222,Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,17
8223,Speak Now (Deluxe),Speak Now,4,Of the church at the back door,18
8224,Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,19
8225,Speak Now (Deluxe),Speak Now,4,You need to hear me out,20
8226,Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",21
8227,Speak Now (Deluxe),Speak Now,4,Fond gestures are exchanged,22
8228,Speak Now (Deluxe),Speak Now,4,And the organ starts to play,23
8229,Speak Now (Deluxe),Speak Now,4,A song that sounds like a death march,24
8230,Speak Now (Deluxe),Speak Now,4,And I am hiding in the curtains,25
8231,Speak Now (Deluxe),Speak Now,4,It seems that I was uninvited,26
8232,Speak Now (Deluxe),Speak Now,4,By your lovely bride-to-be,27
8233,Speak Now (Deluxe),Speak Now,4,She floats down the aisle,28
8234,Speak Now (Deluxe),Speak Now,4,Like a pageant queen,29
8235,Speak Now (Deluxe),Speak Now,4,But I know you wish it was me,30
8236,Speak Now (Deluxe),Speak Now,4,You wish it was me (Don't you),31
8237,Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",32
8238,Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,33
8239,Speak Now (Deluxe),Speak Now,4,Of the church at the back door,34
8240,Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,35
8241,Speak Now (Deluxe),Speak Now,4,You need to hear me out,36
8242,Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",37
8243,Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",38
8244,Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,39
8245,Speak Now (Deluxe),Speak Now,4,Of the church at the back door,40
8246,Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,41
8247,Speak Now (Deluxe),Speak Now,4,Your time is running out,42
8248,Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",43
8249,Speak Now (Deluxe),Speak Now,4,"Ooh, la-da-da-da, oh",44
8250,Speak Now (Deluxe),Speak Now,4,"Ooh, ooh",45
8251,Speak Now (Deluxe),Speak Now,4,(Say a single vow),46
8252,Speak Now (Deluxe),Speak Now,4,I hear the preacher say,47
8253,Speak Now (Deluxe),Speak Now,4,"""Speak now or forever hold your peace""",48
8254,Speak Now (Deluxe),Speak Now,4,"There's the silence, there's my last chance",49
8255,Speak Now (Deluxe),Speak Now,4,"I stand up with shaking hands, all eyes on me",50
8256,Speak Now (Deluxe),Speak Now,4,Horrified looks from everyone in the room,51
8257,Speak Now (Deluxe),Speak Now,4,But I'm only looking at you,52
8258,Speak Now (Deluxe),Speak Now,4,I am not the kind of girl,53
8259,Speak Now (Deluxe),Speak Now,4,Who should be rudely barging in,54
8260,Speak Now (Deluxe),Speak Now,4,On a white veil occasion,55
8261,Speak Now (Deluxe),Speak Now,4,But you are not the kind of boy,56
8262,Speak Now (Deluxe),Speak Now,4,Who should be marrying the wrong girl,57
8263,Speak Now (Deluxe),Speak Now,4,(Hehe!),58
8264,Speak Now (Deluxe),Speak Now,4,"So don't say yes, run away now",59
8265,Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,60
8266,Speak Now (Deluxe),Speak Now,4,Of the church at the back door,61
8267,Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,62
8268,Speak Now (Deluxe),Speak Now,4,You need to hear me out,63
8269,Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",64
8270,Speak Now (Deluxe),Speak Now,4,And you say,65
8271,Speak Now (Deluxe),Speak Now,4,"""Let's run away now",66
8272,Speak Now (Deluxe),Speak Now,4,I'll meet you when,67
8273,Speak Now (Deluxe),Speak Now,4,I'm out of my tux at the back door,68
8274,Speak Now (Deluxe),Speak Now,4,"Baby, I didn't say my vows",69
8275,Speak Now (Deluxe),Speak Now,4,So glad you were around when they said,70
8276,Speak Now (Deluxe),Speak Now,4,"'Speak now'""",71
8277,Speak Now (Deluxe),Dear John,5,Long were the nights when,1
8278,Speak Now (Deluxe),Dear John,5,My days once revolved around you,2
8279,Speak Now (Deluxe),Dear John,5,Counting my footsteps,3
8280,Speak Now (Deluxe),Dear John,5,Praying the floor won't fall through... again,4
8281,Speak Now (Deluxe),Dear John,5,My mother accused me of losing my mind,5
8282,Speak Now (Deluxe),Dear John,5,But I swore I was fine,6
8283,Speak Now (Deluxe),Dear John,5,You paint me a blue sky,7
8284,Speak Now (Deluxe),Dear John,5,Then go back and turn it to rain,8
8285,Speak Now (Deluxe),Dear John,5,And I lived in your chess game,9
8286,Speak Now (Deluxe),Dear John,5,But you changed the rules everyday,10
8287,Speak Now (Deluxe),Dear John,5,"Wonderin' which version of you I might get on the phone, tonight",11
8288,Speak Now (Deluxe),Dear John,5,"Well, I stopped pickin' up and this song is to let you know why",12
8289,Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",13
8290,Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,14
8291,Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,15
8292,Speak Now (Deluxe),Dear John,5,I shoulda known,16
8293,Speak Now (Deluxe),Dear John,5,"Well, maybe it's me",17
8294,Speak Now (Deluxe),Dear John,5,And my blind optimism to blame,18
8295,Speak Now (Deluxe),Dear John,5,Or maybe it's you and your sick need,19
8296,Speak Now (Deluxe),Dear John,5,To give love and take it away,20
8297,Speak Now (Deluxe),Dear John,5,And you'll add my name to your long list of traitors,21
8298,Speak Now (Deluxe),Dear John,5,Who don't understand,22
8299,Speak Now (Deluxe),Dear John,5,And I look back in regret how I ignored when they said,23
8300,Speak Now (Deluxe),Dear John,5,"""Run as fast as you can""",24
8301,Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",25
8302,Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,26
8303,Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,27
8304,Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now, it was wrong",28
8305,Speak Now (Deluxe),Dear John,5,Don't you think nineteen's too young,29
8306,Speak Now (Deluxe),Dear John,5,"To be played by your dark, twisted games",30
8307,Speak Now (Deluxe),Dear John,5,When I loved you so?,31
8308,Speak Now (Deluxe),Dear John,5,I shoulda known,32
8309,Speak Now (Deluxe),Dear John,5,You are an expert at sorry,33
8310,Speak Now (Deluxe),Dear John,5,And keeping lines blurry,34
8311,Speak Now (Deluxe),Dear John,5,Never impressed by me acing your tests,35
8312,Speak Now (Deluxe),Dear John,5,All the girls that you've run dry have tired lifeless eyes,36
8313,Speak Now (Deluxe),Dear John,5,'Cause you burned them out,37
8314,Speak Now (Deluxe),Dear John,5,But I took your matches,38
8315,Speak Now (Deluxe),Dear John,5,Before fire could catch me,39
8316,Speak Now (Deluxe),Dear John,5,So don't look now,40
8317,Speak Now (Deluxe),Dear John,5,I'm shining like fireworks,41
8318,Speak Now (Deluxe),Dear John,5,"Over your sad empty town, yeah",42
8319,Speak Now (Deluxe),Dear John,5,"Oh, oh, oh, oh, oh, oh",43
8320,Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",44
8321,Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,45
8322,Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,46
8323,Speak Now (Deluxe),Dear John,5,I see it all now that you're gone,47
8324,Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,48
8325,Speak Now (Deluxe),Dear John,5,The girl in the dress wrote you a song,49
8326,Speak Now (Deluxe),Dear John,5,You shoulda known,50
8327,Speak Now (Deluxe),Dear John,5,You shoulda known,51
8328,Speak Now (Deluxe),Dear John,5,Don't you think I was too young?,52
8329,Speak Now (Deluxe),Dear John,5,You shoulda known,53
8330,Speak Now (Deluxe),Mean,6,"You, with your words like knives",1
8331,Speak Now (Deluxe),Mean,6,And swords and weapons that you use against me,2
8332,Speak Now (Deluxe),Mean,6,You have knocked me off my feet again,3
8333,Speak Now (Deluxe),Mean,6,Got me feeling like I'm nothing,4
8334,Speak Now (Deluxe),Mean,6,"You, with your voice like nails on a chalkboard",5
8335,Speak Now (Deluxe),Mean,6,Calling me out when I'm wounded,6
8336,Speak Now (Deluxe),Mean,6,"You, picking on the weaker man",7
8337,Speak Now (Deluxe),Mean,6,"Well, you can take me down",8
8338,Speak Now (Deluxe),Mean,6,With just one single blow,9
8339,Speak Now (Deluxe),Mean,6,But you don't know what you don't know,10
8340,Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",11
8341,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,12
8342,Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",13
8343,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,14
8344,Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,15
8345,Speak Now (Deluxe),Mean,6,"You, with your switching sides",16
8346,Speak Now (Deluxe),Mean,6,And your wildfire lies and your humiliation,17
8347,Speak Now (Deluxe),Mean,6,You have pointed out my flaws again,18
8348,Speak Now (Deluxe),Mean,6,As if I don't already see them,19
8349,Speak Now (Deluxe),Mean,6,"I walk with my head down, trying to block you out",20
8350,Speak Now (Deluxe),Mean,6,'Cause I'll never impress you,21
8351,Speak Now (Deluxe),Mean,6,I just wanna feel okay again,22
8352,Speak Now (Deluxe),Mean,6,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,23
8353,Speak Now (Deluxe),Mean,6,I bet you got pushed around,24
8354,Speak Now (Deluxe),Mean,6,Somebody made you cold,25
8355,Speak Now (Deluxe),Mean,6,But the cycle ends right now,26
8356,Speak Now (Deluxe),Mean,6,'Cause you can't lead me down that road,27
8357,Speak Now (Deluxe),Mean,6,And you don't know what you don't know,28
8358,Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",29
8359,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,30
8360,Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",31
8361,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,32
8362,Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,33
8363,Speak Now (Deluxe),Mean,6,And I can see you years from now in a bar,34
8364,Speak Now (Deluxe),Mean,6,Talking over a football game,35
8365,Speak Now (Deluxe),Mean,6,With that same big loud opinion,36
8366,Speak Now (Deluxe),Mean,6,But nobody's listening,37
8367,Speak Now (Deluxe),Mean,6,Washed up and ranting about the same old bitter things,38
8368,Speak Now (Deluxe),Mean,6,Drunk and grumbling on about how I can't sing,39
8369,Speak Now (Deluxe),Mean,6,But all you are is mean,40
8370,Speak Now (Deluxe),Mean,6,All you are is mean,41
8371,Speak Now (Deluxe),Mean,6,"And a liar, and pathetic, and alone in life",42
8372,Speak Now (Deluxe),Mean,6,"And mean, and mean, and mean, and mean",43
8373,Speak Now (Deluxe),Mean,6,"But someday, I'll be living in a big old city",44
8374,Speak Now (Deluxe),Mean,6,"And all you're ever gonna be is mean, yeah",45
8375,Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",46
8376,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,47
8377,Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,48
8378,Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",49
8379,Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),50
8380,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,51
8381,Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),52
8382,Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",53
8383,Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),54
8384,Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,55
8385,Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,56
8386,Speak Now (Deluxe),The Story of Us,7,"I used to think one day, we'd tell the story of us",1
8387,Speak Now (Deluxe),The Story of Us,7,"How we met, and the sparks flew instantly",2
8388,Speak Now (Deluxe),The Story of Us,7,"And people would say, they're the lucky ones",3
8389,Speak Now (Deluxe),The Story of Us,7,I used to know my place was a spot next to you,4
8390,Speak Now (Deluxe),The Story of Us,7,Now I'm searching the room for an empty seat,5
8391,Speak Now (Deluxe),The Story of Us,7,"'Cause lately, I don't even know what page you're on",6
8392,Speak Now (Deluxe),The Story of Us,7,"Oh, a simple complication",7
8393,Speak Now (Deluxe),The Story of Us,7,Miscommunications lead to fallout,8
8394,Speak Now (Deluxe),The Story of Us,7,So many things that I wish you knew,9
8395,Speak Now (Deluxe),The Story of Us,7,"So many walls up, I can't break through",10
8396,Speak Now (Deluxe),The Story of Us,7,Now I'm standing alone in a crowded room,11
8397,Speak Now (Deluxe),The Story of Us,7,And we're not speaking,12
8398,Speak Now (Deluxe),The Story of Us,7,And I'm dying to know,13
8399,Speak Now (Deluxe),The Story of Us,7,Is it killing you like it's killing me?,14
8400,Speak Now (Deluxe),The Story of Us,7,"Yeah, I don't know what to say",15
8401,Speak Now (Deluxe),The Story of Us,7,Since the twist of fate when it all broke down,16
8402,Speak Now (Deluxe),The Story of Us,7,And the story of us looks a lot like a tragedy now,17
8403,Speak Now (Deluxe),The Story of Us,7,Next chapter,18
8404,Speak Now (Deluxe),The Story of Us,7,How'd we end up this way?,19
8405,Speak Now (Deluxe),The Story of Us,7,See me nervously pulling at my clothes and trying to look busy,20
8406,Speak Now (Deluxe),The Story of Us,7,And you're doing your best to avoid me,21
8407,Speak Now (Deluxe),The Story of Us,7,"I'm starting to think one day, I'll tell the story of us",22
8408,Speak Now (Deluxe),The Story of Us,7,How I was losing my mind when I saw you here,23
8409,Speak Now (Deluxe),The Story of Us,7,But you held your pride like you should've held me,24
8410,Speak Now (Deluxe),The Story of Us,7,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,25
8411,Speak Now (Deluxe),The Story of Us,7,"Oh, I'm scared to see the ending",26
8412,Speak Now (Deluxe),The Story of Us,7,Why are we pretending this is nothing?,27
8413,Speak Now (Deluxe),The Story of Us,7,"I'd tell you I miss you, but I don't know how",28
8414,Speak Now (Deluxe),The Story of Us,7,I've never heard silence quite this loud,29
8415,Speak Now (Deluxe),The Story of Us,7,Now I'm standing alone in a crowded room,30
8416,Speak Now (Deluxe),The Story of Us,7,And we're not speaking,31
8417,Speak Now (Deluxe),The Story of Us,7,And I'm dying to know,32
8418,Speak Now (Deluxe),The Story of Us,7,Is it killing you like it's killing me?,33
8419,Speak Now (Deluxe),The Story of Us,7,"Yeah, and I don't know what to say",34
8420,Speak Now (Deluxe),The Story of Us,7,"Since the twist of fate, when it all broke down",35
8421,Speak Now (Deluxe),The Story of Us,7,And the story of us looks a lot like a tragedy now,36
8422,Speak Now (Deluxe),The Story of Us,7,This is looking like a contest,37
8423,Speak Now (Deluxe),The Story of Us,7,Of who can act like they care less,38
8424,Speak Now (Deluxe),The Story of Us,7,But I liked it better when you were on my side,39
8425,Speak Now (Deluxe),The Story of Us,7,The battle's in your hands now,40
8426,Speak Now (Deluxe),The Story of Us,7,But I would lay my armor down,41
8427,Speak Now (Deluxe),The Story of Us,7,If you say you'd rather love than fight,42
8428,Speak Now (Deluxe),The Story of Us,7,So many things that you wish I knew,43
8429,Speak Now (Deluxe),The Story of Us,7,But the story of us might be ending soon,44
8430,Speak Now (Deluxe),The Story of Us,7,Now I'm standing alone in a crowded room,45
8431,Speak Now (Deluxe),The Story of Us,7,And we're not speaking,46
8432,Speak Now (Deluxe),The Story of Us,7,And I'm dying to know,47
8433,Speak Now (Deluxe),The Story of Us,7,Is it killing you like it's killing me?,48
8434,Speak Now (Deluxe),The Story of Us,7,"Yeah, and I don't know what to say",49
8435,Speak Now (Deluxe),The Story of Us,7,"Since the twist of fate, when it all broke down",50
8436,Speak Now (Deluxe),The Story of Us,7,"And the story of us looks a lot like a tragedy now, now, now",51
8437,Speak Now (Deluxe),The Story of Us,7,And we're not speaking,52
8438,Speak Now (Deluxe),The Story of Us,7,And I'm dying to know,53
8439,Speak Now (Deluxe),The Story of Us,7,"Is it killing you like it's killing me, yeah?",54
8440,Speak Now (Deluxe),The Story of Us,7,I don't know what to say since the twist of fate,55
8441,Speak Now (Deluxe),The Story of Us,7,'Cause we're going down,56
8442,Speak Now (Deluxe),The Story of Us,7,And the story of us looks a lot like a tragedy now,57
8443,Speak Now (Deluxe),The Story of Us,7,The End,58
8444,Speak Now (Deluxe),Never Grow Up,8,Your little hand's wrapped around my finger,1
8445,Speak Now (Deluxe),Never Grow Up,8,And it's so quiet in the world tonight,2
8446,Speak Now (Deluxe),Never Grow Up,8,Your little eyelids flutter cause you're dreaming,3
8447,Speak Now (Deluxe),Never Grow Up,8,"So I tuck you in, turn on your favorite night light",4
8448,Speak Now (Deluxe),Never Grow Up,8,"To you everything's funny, you got nothing to regret",5
8449,Speak Now (Deluxe),Never Grow Up,8,"I'd give all I have, honey",6
8450,Speak Now (Deluxe),Never Grow Up,8,If you could stay like that,7
8451,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",8
8452,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, just stay this little",9
8453,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",10
8454,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, it could stay this simple",11
8455,Speak Now (Deluxe),Never Grow Up,8,"I won't let nobody hurt you, won't let no one break your heart",12
8456,Speak Now (Deluxe),Never Grow Up,8,And no one will desert you,13
8457,Speak Now (Deluxe),Never Grow Up,8,"Just try to never grow up, never grow up",14
8458,Speak Now (Deluxe),Never Grow Up,8,You're in the car on the way to the movies,15
8459,Speak Now (Deluxe),Never Grow Up,8,And you're mortified your mom's dropping you off,16
8460,Speak Now (Deluxe),Never Grow Up,8,"At fourteen, there's just so much you can't do",17
8461,Speak Now (Deluxe),Never Grow Up,8,And you can't wait to move out someday and call your own shots,18
8462,Speak Now (Deluxe),Never Grow Up,8,But don't make her drop you off around the block,19
8463,Speak Now (Deluxe),Never Grow Up,8,Remember that she's getting older too,20
8464,Speak Now (Deluxe),Never Grow Up,8,And don't lose the way that you dance around in your pj's getting ready for school,21
8465,Speak Now (Deluxe),Never Grow Up,8,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,22
8466,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",23
8467,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, just stay this little",24
8468,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",25
8469,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, it could stay this simple",26
8470,Speak Now (Deluxe),Never Grow Up,8,"No one's ever burned you, nothing's ever left you scarred",27
8471,Speak Now (Deluxe),Never Grow Up,8,"And even though you want to, just try to never grow up",28
8472,Speak Now (Deluxe),Never Grow Up,8,Take pictures in your mind of your childhood room,29
8473,Speak Now (Deluxe),Never Grow Up,8,Memorize what it sounded like when your dad gets home,30
8474,Speak Now (Deluxe),Never Grow Up,8,"Remember the footsteps, remember the words said",31
8475,Speak Now (Deluxe),Never Grow Up,8,And all your little brother's favorite songs,32
8476,Speak Now (Deluxe),Never Grow Up,8,I just realized everything I have is someday gonna be gone,33
8477,Speak Now (Deluxe),Never Grow Up,8,So here I am in my new apartment,34
8478,Speak Now (Deluxe),Never Grow Up,8,"In a big city, they just dropped me off",35
8479,Speak Now (Deluxe),Never Grow Up,8,It's so much colder than I thought it would be,36
8480,Speak Now (Deluxe),Never Grow Up,8,So I tuck myself in and turn my night light on,37
8481,Speak Now (Deluxe),Never Grow Up,8,Wish I'd never grown up,38
8482,Speak Now (Deluxe),Never Grow Up,8,I wish I'd never grown up,39
8483,Speak Now (Deluxe),Never Grow Up,8,"Oh, I don't wanna grow up, wish I'd never grown up",40
8484,Speak Now (Deluxe),Never Grow Up,8,I could still be little,41
8485,Speak Now (Deluxe),Never Grow Up,8,"Oh, I don't wanna grow up, wish I'd never grown up",42
8486,Speak Now (Deluxe),Never Grow Up,8,It could still be simple,43
8487,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",44
8488,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, just stay this little",45
8489,Speak Now (Deluxe),Never Grow Up,8,"Oh darling, don't you ever grow up",46
8490,Speak Now (Deluxe),Never Grow Up,8,"Don't you ever grow up, it could stay this simple",47
8491,Speak Now (Deluxe),Never Grow Up,8,Won't let nobody hurt you,48
8492,Speak Now (Deluxe),Never Grow Up,8,Won't let no one break your heart,49
8493,Speak Now (Deluxe),Never Grow Up,8,"And even though you want to, please try to never grow up",50
8494,Speak Now (Deluxe),Never Grow Up,8,"Oh, don't you ever grow up",51
8495,Speak Now (Deluxe),Never Grow Up,8,"Oh, never grow up, just never grow up",52
8496,Speak Now (Deluxe),Enchanted,9,There I was again tonight,1
8497,Speak Now (Deluxe),Enchanted,9,"Forcing laughter, faking smiles",2
8498,Speak Now (Deluxe),Enchanted,9,"Same old tired, lonely place",3
8499,Speak Now (Deluxe),Enchanted,9,"Walls of insincerity, shifting eyes and vacancy",4
8500,Speak Now (Deluxe),Enchanted,9,Vanished when I saw your face,5
8501,Speak Now (Deluxe),Enchanted,9,"All I can say is, it was enchanting to meet you",6
8502,Speak Now (Deluxe),Enchanted,9,"Your eyes whispered, ""Have we met?""",7
8503,Speak Now (Deluxe),Enchanted,9,'Cross the room your silhouette,8
8504,Speak Now (Deluxe),Enchanted,9,Starts to make its way to me,9
