album_name,track_title,track_n,lyric,line
Midnights (3am Edition),Paris,15,In swooping, sloping, cursive letters,45
Midnights (3am Edition),Paris,15,Let the only flashing lights be the tower at midnight,46
Midnights (3am Edition),Paris,15,In my mind,47
Midnights (3am Edition),Paris,15,We drew a map on your bedroom ceiling,48
Midnights (3am Edition),Paris,15,No, I didn't see the news,49
Midnights (3am Edition),Paris,15,'Cause we were somewhere else,50
Midnights (3am Edition),Paris,15,In an alleyway, drinking champagne,51
Midnights (3am Edition),Paris,15,'Cause we were in Paris,52
Midnights (3am Edition),Paris,15,Yes, we were somewhere else,53
Midnights (3am Edition),Paris,15,My love, we were in Paris,54
Midnights (3am Edition),Paris,15,Yes, we were somewhere else,55
Midnights (3am Edition),High Infidelity,16,High Infidelity Lyrics,1
Midnights (3am Edition),High Infidelity,16,Lock broken, slur spoken,2
Midnights (3am Edition),High Infidelity,16,Wound open, game token,3
Midnights (3am Edition),High Infidelity,16,I didn't know you were keeping count,4
Midnights (3am Edition),High Infidelity,16,Rain soaking, blind hoping,5
Midnights (3am Edition),High Infidelity,16,You said I was freeloading,6
Midnights (3am Edition),High Infidelity,16,I didn't know you were keeping count,7
Midnights (3am Edition),High Infidelity,16,High infidelity,8
Midnights (3am Edition),High Infidelity,16,Put on your records and regret me,9
Midnights (3am Edition),High Infidelity,16,I bent the truth too far tonight,10
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,11
Midnights (3am Edition),High Infidelity,16,High infidelity,12
Midnights (3am Edition),High Infidelity,16,Put on your headphones and burn my city,13
Midnights (3am Edition),High Infidelity,16,Your picket fence is sharp as knives,14
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,15
Midnights (3am Edition),High Infidelity,16,Do you really wanna know where I was April 29th?,16
Midnights (3am Edition),High Infidelity,16,Do I really have to chart the constellations in his eyes?,17
Midnights (3am Edition),High Infidelity,16,Storm coming, good husband,18
Midnights (3am Edition),High Infidelity,16,Bad omen,19
Midnights (3am Edition),High Infidelity,16,Dragged my feet right down the aisle,20
Midnights (3am Edition),High Infidelity,16,At the house lonely, good money,21
Midnights (3am Edition),High Infidelity,16,I'd pay if you'd just know me,22
Midnights (3am Edition),High Infidelity,16,Seemed like the right thing at the time,23
Midnights (3am Edition),High Infidelity,16,You know there's many different ways that you can kill the one you love,24
Midnights (3am Edition),High Infidelity,16,The slowest way is never loving them enough,25
Midnights (3am Edition),High Infidelity,16,Do you really wanna know where I was April 29th?,26
Midnights (3am Edition),High Infidelity,16,Do I really have to tell you how he brought me back to life?,27
Midnights (3am Edition),High Infidelity,16,High infidelity,28
Midnights (3am Edition),High Infidelity,16,Put on your records and regret me,29
Midnights (3am Edition),High Infidelity,16,I bent the truth too far tonight,30
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,31
Midnights (3am Edition),High Infidelity,16,High infidelity,32
Midnights (3am Edition),High Infidelity,16,Put on your headphones and burn my city,33
Midnights (3am Edition),High Infidelity,16,Your picket fence is sharp as knives,34
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,35
Midnights (3am Edition),High Infidelity,16,You might also like,36
Midnights (3am Edition),High Infidelity,16,Do you really want to know where I was April 29th?,37
Midnights (3am Edition),High Infidelity,16,Do I really have to chart the constellations in his eyes?,38
Midnights (3am Edition),High Infidelity,16,You know there's many different ways that you can kill the one you love,39
Midnights (3am Edition),High Infidelity,16,The slowest way is never loving them enough,40
Midnights (3am Edition),High Infidelity,16,High infidelity,41
Midnights (3am Edition),High Infidelity,16,Put on your records and regret meeting me,42
Midnights (3am Edition),High Infidelity,16,I bent the truth too far tonight,43
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,44
Midnights (3am Edition),High Infidelity,16,High infidelity,45
Midnights (3am Edition),High Infidelity,16,Put on your headphones and burn my city,46
Midnights (3am Edition),High Infidelity,16,Your picket fence is sharp as knives,47
Midnights (3am Edition),High Infidelity,16,I was dancing around, dancing around it,48
Midnights (3am Edition),High Infidelity,16,Oh, there's many different ways that you can kill the one you love,49
Midnights (3am Edition),High Infidelity,16,And it's never enough, it's never enough,50
Midnights (3am Edition),High Infidelity,16,Lock broken, slur spoken,51
Midnights (3am Edition),High Infidelity,16,Wound open, game token,52
Midnights (3am Edition),High Infidelity,16,I didn't know you were keeping count,53
Midnights (3am Edition),High Infidelity,16,Rain soaking, blind hoping,54
Midnights (3am Edition),High Infidelity,16,You said I was freeloading,55
Midnights (3am Edition),High Infidelity,16,I didn't know you were keeping count,56
Midnights (3am Edition),High Infidelity,16,But, oh, you were keeping count,57
Midnights (3am Edition),Glitch,17,Glitch Lyrics,1
Midnights (3am Edition),Glitch,17,We were supposed to be just friends,2
Midnights (3am Edition),Glitch,17,You don't live in my part of town, but maybe I'll see you out some weekend,3
Midnights (3am Edition),Glitch,17,Depending on what kind of mood and situationship I'm in,4
Midnights (3am Edition),Glitch,17,And what's in my system,5
Midnights (3am Edition),Glitch,17,I think there's been a glitch, oh, yeah,6
Midnights (3am Edition),Glitch,17,Five seconds later, I'm fastening myself to you with a stitch, oh, yeah,7
Midnights (3am Edition),Glitch,17,And I'm not even sorry, nights are so starry,8
Midnights (3am Edition),Glitch,17,Blood moonlit,9
Midnights (3am Edition),Glitch,17,It must be counterfeit,10
Midnights (3am Edition),Glitch,17,I think there's been a glitch, oh, yeah,11
Midnights (3am Edition),Glitch,17,I was supposed to sweat you out,12
Midnights (3am Edition),Glitch,17,In search of glorious happenings of happenstance on someone else's playground,13
Midnights (3am Edition),Glitch,17,But it's been two-thousand one-hundred ninety days of our love blackout,14
Midnights (3am Edition),Glitch,17,The system's breaking down,15
Midnights (3am Edition),Glitch,17,I think there's been a glitch, oh, yeah,16
Midnights (3am Edition),Glitch,17,Five seconds later, I'm fastening myself to you with a stitch, oh, yeah,17
Midnights (3am Edition),Glitch,17,And I'm not even sorry, nights are so starry,18
Midnights (3am Edition),Glitch,17,Blood moonlit,19
Midnights (3am Edition),Glitch,17,It must be counterfeit,20
Midnights (3am Edition),Glitch,17,I think there's been a glitch,21
Midnights (3am Edition),Glitch,17,A brief interruption, a slight malfunction,22
Midnights (3am Edition),Glitch,17,I'd go back to wanting dudes who give nothing,23
Midnights (3am Edition),Glitch,17,I thought we had no chance,24
Midnights (3am Edition),Glitch,17,And that's romance, let's dance,25
Midnights (3am Edition),Glitch,17,Glitch, oh, yeah,26
Midnights (3am Edition),Glitch,17,Five seconds later, I'm fastening myself to you with a stitch, oh, yeah,27
Midnights (3am Edition),Glitch,17,And I'm not even sorry, nights are so starry,28
Midnights (3am Edition),Glitch,17,Blood moonlit,29
Midnights (3am Edition),Glitch,17,It must be counterfeit,30
Midnights (3am Edition),Glitch,17,I think there's been a glitchYou might also like,31
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Would’ve, Could’ve, Should’ve Lyrics,1
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If you would've blinked, then I would've,2
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Looked away at the first glance,3
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If you tasted poison, you could've,4
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Spit me out at the first chance,5
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And if I was some paint, did it splatter,6
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,On a promising grown man?,7
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And if I was a child, did it matter,8
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If you got to wash your hands?,9
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Ooh, all I used to do was pray,10
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Would've, could've, should've,11
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If you'd never looked my way,12
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I would've stayed on my knees,13
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And I damn sure never would've danced with the devil,14
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,At nineteen,15
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And the God's honest truth is that the pain was heaven,16
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I'm grown, I'm scared of ghosts,17
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Memories feel like weapons,18
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I know, I wish you'd left me wondering,19
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If you never touched me, I would've,20
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Gone along with the righteous,21
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If I never blushed, then they could've,22
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Never whispered about this,23
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And if you never saved me from boredom,24
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I could've gone on as I was,25
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,But, Lord, you made me feel important,26
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And then you tried to erase us,27
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Ooh, you're a crisis of my faith,28
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Would've, could've, should've,29
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If I'd only played it safe,30
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I would've stayed on my knees,31
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And I damn sure never would've danced with the devil,32
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,At nineteen,33
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And the God's honest truth is that the pain was heaven,34
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I'm grown, I'm scared of ghosts,35
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Memories feel like weapons,36
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I know, I wish you'd left me wondering,37
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,You might also like,38
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,God rest my soul,39
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I miss who I used to be,40
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The tomb won't close,41
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Stained glass windows in my mind,42
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,43
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I can't let this go,44
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I fight with you in my sleep,45
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The wound won't close,46
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I keep on waiting for a sign,47
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,48
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,If clarity's in death, then why won't this die?,49
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Years of tearing down our banners, you and I,50
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Living for the thrill of hitting you where it hurts,51
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Give me back my girlhood, it was mine first,52
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And I damn sure never would've danced with the devil,53
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,At nineteen,54
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And the God's honest truth is that the pain was heaven,55
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I'm grown, I'm scared of ghosts,56
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Memories feel like weapons,57
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,And now that I know, I wish you'd left me wondering,58
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,God rest my soul,59
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I miss who I used to be,60
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The tomb won't close,61
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Stained glass windows in my mind,62
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,63
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I can't let this go,64
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I fight with you in my sleep,65
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The wound won't close,66
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I keep on waiting for a sign,67
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,68
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Oh, God rest my soul,69
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I miss who I used to be,70
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The tomb won't close,71
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,Stained glass windows in my mind,72
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,73
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I can't let this go,74
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I fight with you in my sleep,75
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,The wound won't close,76
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I keep on waiting for a sign,77
Midnights (3am Edition),Would’ve, Could’ve, Should’ve,18,I regret you all the time,78
Midnights (3am Edition),Dear Reader,19,Dear Reader Lyrics,1
Midnights (3am Edition),Dear Reader,19,Dear reader, if it feels like a trap,2
Midnights (3am Edition),Dear Reader,19,You're already in one,3
Midnights (3am Edition),Dear Reader,19,Dear reader, get out your map,4
Midnights (3am Edition),Dear Reader,19,Pick somewhere and just run,5
Midnights (3am Edition),Dear Reader,19,Dear reader, burn all the files,6
Midnights (3am Edition),Dear Reader,19,Desert all your past lives,7
Midnights (3am Edition),Dear Reader,19,And if you don't recognize yourself,8
Midnights (3am Edition),Dear Reader,19,That means you did it right,9
Midnights (3am Edition),Dear Reader,19,Never take advice from someone who's falling apart,10
Midnights (3am Edition),Dear Reader,19,Never take advice from someone who's falling apart,11
Midnights (3am Edition),Dear Reader,19,Dear reader, bend when you can,12
Midnights (3am Edition),Dear Reader,19,Snap when you have to,13
Midnights (3am Edition),Dear Reader,19,Dear reader, you don't have to answer,14
Midnights (3am Edition),Dear Reader,19,Just 'cause they asked you,15
Midnights (3am Edition),Dear Reader,19,Dear reader, the greatest of luxuries is your secrets,16
Midnights (3am Edition),Dear Reader,19,Dear reader, when you aim at the devil,17
Midnights (3am Edition),Dear Reader,19,Make sure you don't miss,18
Midnights (3am Edition),Dear Reader,19,Never take advice from someone who's falling apart,19
Midnights (3am Edition),Dear Reader,19,Never take advice from someone who's falling apart,20
Midnights (3am Edition),Dear Reader,19,So I wander through these nights,21
Midnights (3am Edition),Dear Reader,19,I prefer hiding in plain sight,22
Midnights (3am Edition),Dear Reader,19,My fourth drink in my hand,23
Midnights (3am Edition),Dear Reader,19,These desperate prayers of a cursed man,24
Midnights (3am Edition),Dear Reader,19,Spilling out to you for free,25
Midnights (3am Edition),Dear Reader,19,But darling, darling, please,26
Midnights (3am Edition),Dear Reader,19,You wouldn't take my word for it if you knew who was talking,27
Midnights (3am Edition),Dear Reader,19,If you knew where I was walking,28
Midnights (3am Edition),Dear Reader,19,To a house, not a home, all alone 'cause nobody's there,29
Midnights (3am Edition),Dear Reader,19,Where I pace in my pen and my friends found friends who care,30
Midnights (3am Edition),Dear Reader,19,No one sees when you lose when you're playing solitaire,31
Midnights (3am Edition),Dear Reader,19,You might also like,32
Midnights (3am Edition),Dear Reader,19,You should find another guiding light, guiding light,33
Midnights (3am Edition),Dear Reader,19,But I shine so bright,34
Midnights (3am Edition),Dear Reader,19,You should find another guiding light, guiding light,35
Midnights (3am Edition),Dear Reader,19,But I shine so bright,36
Midnights (3am Edition),Dear Reader,19,You should find another, you should find another,37
Midnights (3am Edition),Dear Reader,19,Find another, you should find another,38
Midnights (3am Edition),Dear Reader,19,You should find another,39
